Wind_power_MW,Solar_power_kW,Consumption_MW
117.9207616,7013.2224,29.81
122.2402035,6372.48,30.49
119.2165942,4766.3616,27.56
116.6249291,2851.968,27.00
113.6013198,968.832,27.51
106.2582687,0,27.80
98.91521764,0,29.17
91.14022237,0,33.63
91.14022237,0,36.91
91.57216655,0,36.86
91.57216655,0,30.64
89.41244564,0,28.19
86.82078055,0,24.13
84.66105964,0,20.46
86.82078055,0,19.19
89.41244564,0,19.68
91.57216655,0,19.28
87.25272473,0,19.28
82.93328292,807.3216,22.81
78.6138411,2610.8928,29.37
75.59023182,4666.0608,30.59
72.13467837,6079.488,33.68
69.1110691,7007.0784,33.09
80.34161782,7318.8096,34.26
91.57216655,6934.656,32.50
103.2346595,6286.6176,32.21
93.29994328,4688.4096,30.54
83.3652271,2783.1552,28.98
73.43051091,883.0464,31.13
66.95134819,0,32.35
60.47218546,0,29.51
54.42496691,0,34.51
67.38329237,0,40.77
80.34161782,0,36.37
93.73188746,0,34.70
92.43605492,0,28.54
91.14022237,0,24.38
89.84438982,0,21.83
85.52494801,0,22.00
80.77356201,0,20.26
76.45412019,0,21.83
67.38329237,0,21.00
58.74440873,755.8656,23.25
50.10552509,2753.5872,30.20
47.94580419,4651.008,34.41
46.21802746,6208.2816,34.51
44.05830655,7138.944,31.18
58.74440873,7398.4512,31.00
72.99856673,7063.1424,29.37
87.68466892,6210.5088,29.00
88.1166131,4620.5952,26.48
88.98050146,2843.9808,26.58
89.41244564,806.4768,25.89
93.73188746,0,28.24
98.05132928,0,29.56
102.3707711,0,34.46
104.0985478,0,39.60
105.8263246,0,37.88
107.1221571,0,32.65
102.8027153,0,28.39
98.48327346,0,23.98
94.16383164,0,21.83
92.8679991,0,20.85
91.14022237,0,20.26
89.84438982,0,20.00
88.1166131,0,20.95
86.38883637,700.7232,23.54
84.66105964,2353.92,30.49
64.79162728,4421.4528,32.89
45.35413909,5358.1056,32.45
25.48470673,6778.5984,32.99
47.08191582,5635.1232,29.91
68.67912491,6649.4208,28.73
89.84438982,5797.4784,28.29
94.16383164,3850.368,25.00
98.91521764,1310.976,24.52
103.2346595,732.0576,25.35
89.41244564,0,28.24
75.59023182,0,29.27
61.768018,0,37.69
76.02217601,0,36.95
90.27633401,0,38.13
104.0985478,0,34.16
105.8263246,0,28.24
107.5541013,0,24.57
108.8499338,0,21.88
111.0096547,0,20.17
113.6013198,0,19.92
115.7610407,0,19.19
106.2582687,0,19.77
96.75549673,627.5328,23.35
87.68466892,2645.2224,29.51
81.20550619,4717.9776,34.21
74.29439928,6153.984,35.34
67.81523655,6871.0656,32.55
86.82078055,7114.0608,29.96
105.8263246,6941.4144,28.78
124.3999244,6044.3904,28.63
112.3054873,4472.5248,27.21
99.77910601,2695.2192,26.28
87.68466892,786.816,29.32
81.63745037,0,28.24
76.02217601,0,30.40
70.40690164,0,37.35
83.79717128,0,40.87
96.75549673,0,37.25
110.1457664,0,34.95
106.6902129,0,27.95
103.2346595,0,23.00
99.34716183,0,22.22
99.34716183,0,20.61
99.34716183,0,20.17
99.34716183,0,20.00
104.0985478,0,21.34
108.8499338,582.144,22.86
113.6013198,2599.0656,30.44
95.02772001,4494.72,34.85
76.45412019,6081.024,36.07
57.88052037,6838.8864,33.77
47.94580419,7082.6496,31.77
38.44303218,6860.3904,29.00
28.508316,5964.3648,28.98
31.96386946,4401.8688,27.21
35.85136709,2603.2896,28.44
39.30692055,891.7248,27.90
45.35413909,0,30.40
51.40135764,0,29.61
57.016632,0,36.51
78.6138411,0,37.35
100.2110502,0,36.91
121.3763151,0,32.40
122.2402035,0,29.22
122.6721476,0,25.50
123.536036,0,22.00
119.2165942,0,21.63
114.8971524,0,20.51
111.0096547,0,20.41
114.033264,0,20.00
117.0568733,692.8896,21.54
120.5124267,1128.7296,26.38
107.9860455,3261.312,29.37
95.45966419,5701.8624,32.06
82.93328292,6647.6544,33.68
103.2346595,2521.4976,32.75
123.536036,3553.8432,32.21
143.4054684,3387.8016,31.57
136.0624173,2638.464,30.00
128.7193662,1205.9904,30.44
121.3763151,300.2112,28.00
106.2582687,0,28.54
90.70827819,0,32.60
75.15828764,0,34.46
85.95689219,0,37.20
96.75549673,0,34.60
107.9860455,0,30.84
106.2582687,0,27.90
104.9624362,0,23.00
103.6666036,0,20.85
101.0749386,0,19.92
98.48327346,0,19.87
95.89160837,0,19.28
92.00411073,0,19.00
88.1166131,121.4208,20.80
83.79717128,164.2752,22.22
80.77356201,235.776,26.53
77.31800855,321.4848,30.64
73.8624551,378.624,33.77
68.67912491,400.0512,31.47
63.49579473,378.624,31.86
58.31246455,364.3392,30.15
80.77356201,450.048,29.37
102.8027153,178.6368,31.00
125.2638127,121.4208,29.56
128.287422,0,30.54
131.3110313,0,31.62
134.7665847,0,35.93
124.8318686,0,37.15
115.3290966,0,33.97
105.3943804,0,30.79
100.6429944,0,27.00
95.89160837,0,24.96
91.14022237,0,22.56
69.97495746,0,20.85
48.80969255,0,18.84
27.21248346,0,19.38
46.64997164,0,20.80
66.08745982,438.2976,21.88
85.09300382,1957.5552,29.00
79.90967364,2557.5936,32.01
74.29439928,3771.8016,34.26
69.1110691,3260.7744,33.92
54.42496691,3821.184,32.60
39.73886473,6649.4208,31.57
25.05276255,5767.1424,28.73
24.62081837,4172.0832,26.97
23.75693,2373.12,26.33
23.32498582,618.3168,28.00
57.016632,0,29.42
91.14022237,0,33.53
125.2638127,0,39.11
135.6304731,0,40.82
145.9971335,0,37.64
156.795738,0,33.92
160.6832356,0,28.34
164.5707333,0,24.82
168.4582309,0,22.61
172.3457286,0,22.00
176.2332262,0,21.68
180.1207238,0,22.00
171.4818402,0,20.61
162.8429566,265.344,23.84
154.2040729,1336.6272,32.06
135.6304731,4149.0432,33.63
117.0568733,5880.1152,36.76
98.48327346,6782.976,35.29
87.68466892,6787.0464,33.33
76.88606437,6563.6352,34.16
66.08745982,5679.4368,31.00
69.54301328,2363.136,32.55
73.43051091,1201.6128,30.93
76.88606437,517.7088,32.16
99.77910601,0,31.57
123.1040918,0,34.65
145.9971335,0,40.09
147.7249102,0,41.07
149.4526869,0,37.20
151.1804636,0,34.60
150.3165753,0,28.58
149.4526869,0,23.54
148.1568544,0,23.15
150.7485195,0,21.00
152.9082404,0,20.31
155.4999055,0,20.00
151.1804636,0,21.73
146.8610218,21.4272,23.64
142.54158,1403.2128,29.56
118.3527058,1045.4784,33.72
93.73188746,628.6848,34.65
69.54301328,1285.9392,36.51
59.17635291,3328.512,35.29
49.24163673,4549.3248,35.88
38.87497637,2210.1504,33.87
34.55553455,2122.6752,32.84
30.66803691,1535.1552,31.52
26.78053927,64.2816,32.50
38.87497637,0,32.84
50.96941346,0,33.82
63.06385055,0,41.16
56.58468782,0,39.45
50.10552509,0,38.62
43.62636237,0,34.26
47.94580419,0,29.00
52.265246,0,25.00
56.58468782,0,23.40
63.06385055,0,23.00
69.54301328,0,21.54
76.45412019,0,22.56
84.66105964,0,23.15
92.8679991,187.9296,24.00
101.0749386,717.696,31.42
94.59577583,2795.9808,33.58
87.68466892,3696.5376,34.85
81.20550619,6670.848,36.37
85.95689219,4864.8192,32.75
91.14022237,1221.6576,33.92
95.89160837,857.3184,31.37
67.38329237,928.2048,29.47
38.87497637,941.4912,31.18
9.934716183,114.2784,31.13
33.69164618,0,30.44
57.016632,0,33.72
80.34161782,0,39.01
88.54855728,0,40.28
96.32355255,0,36.56
104.0985478,0,32.84
107.5541013,0,28.68
110.5777106,0,25.45
113.6013198,0,24.13
106.2582687,0,22.17
98.91521764,0,20.90
91.14022237,0,21.63
92.8679991,0,22.37
94.59577583,49.9968,25.16
96.32355255,192.9216,29.61
108.4179896,285.7728,34.80
120.9443709,307.2,35.83
133.038808,357.1968,35.14
168.4582309,464.3328,35.73
204.309598,450.048,35.19
240.1609651,378.624,34.02
233.6818024,378.624,31.37
227.2026397,214.3488,30.40
221.1554211,49.9968,30.84
196.5346027,0,31.96
172.3457286,0,33.33
147.7249102,0,40.18
125.2638127,0,37.74
102.8027153,0,37.25
80.34161782,0,34.07
66.95134819,0,29.81
53.99302273,0,25.89
40.60275309,0,24.72
47.51386,0,22.91
54.85691109,0,22.00
61.768018,0,21.83
73.43051091,0,23.00
84.66105964,118.4256,23.89
95.89160837,644.5056,26.28
106.2582687,1328.256,30.49
117.0568733,2987.9808,33.92
127.4235336,3596.4672,34.12
114.8971524,1990.272,35.29
102.3707711,1193.0112,34.95
89.84438982,1142.4,32.21
75.15828764,1057.0752,32.60
60.04024128,1028.8896,34.16
45.35413909,156.8256,32.26
51.40135764,0,34.02
57.44857619,0,36.17
63.92773891,0,42.19
79.47772946,0,39.94
95.02772001,0,38.23
111.0096547,0,34.95
111.4415989,0,29.66
112.3054873,0,26.43
113.1693756,0,23.93
113.6013198,0,22.76
113.6013198,0,22.17
113.6013198,0,22.42
111.4415989,0,21.98
109.281878,162.8928,24.00
107.1221571,1957.0944,24.86
83.79717128,4211.2512,27.46
60.47218546,5630.8224,33.38
37.14719964,5937.4848,35.24
38.44303218,5177.2416,35.58
39.73886473,5766.8352,36.46
41.03469728,5259.9552,35.34
44.49025073,3876.1728,35.34
47.51386,2041.6512,32.79
50.53746928,284.6208,32.21
46.64997164,0,32.89
42.762474,0,35.24
38.87497637,0,38.81
54.85691109,0,39.11
70.83884582,0,38.57
86.82078055,0,35.24
93.29994328,0,30.00
99.77910601,0,25.84
106.2582687,0,21.93
108.8499338,0,21.93
111.4415989,0,20.56
114.4652082,0,20.80
110.5777106,0,22.91
106.2582687,115.8912,23.79
102.3707711,1907.328,30.69
87.68466892,4178.304,33.19
72.99856673,5030.6304,35.00
58.31246455,5726.7456,37.05
55.28885528,6763.9296,35.53
52.265246,2964.864,32.94
49.24163673,2217.5232,34.51
54.85691109,2660.9664,33.72
60.04024128,523.008,33.43
65.65551564,130.7136,33.04
52.69719019,0,32.75
39.73886473,0,36.81
26.78053927,0,39.89
34.12359037,0,40.33
41.46664146,0,39.45
48.80969255,0,36.17
49.67358091,0,29.22
50.53746928,0,25.26
51.40135764,0,24.18
54.85691109,0,23.15
58.31246455,0,22.17
61.768018,0,22.42
67.81523655,0,22.76
73.8624551,327.552,25.89
79.90967364,468.864,31.82
98.91521764,2665.9584,35.73
118.3527058,4433.8944,35.58
137.790194,6569.5488,37.54
156.3637938,3650.688,36.71
174.9373936,1428.1728,33.04
193.5109935,414.336,34.75
168.4582309,807.2448,33.28
142.9735242,480.3072,31.00
117.9207616,164.8128,32.89
88.98050146,0,32.75
59.6082971,0,35.93
30.23609273,0,42.09
38.87497637,0,40.09
47.51386,0,39.35
56.15274364,0,35.39
59.6082971,0,30.59
63.06385055,0,25.79
66.519404,0,24.23
62.63190637,0,22.56
58.31246455,0,23.30
54.42496691,0,22.56
58.31246455,0,23.40
62.63190637,41.7024,24.72
66.519404,1017.6768,32.40
61.768018,1294.6944,36.66
57.016632,3486.8736,39.11
52.265246,1551.4368,36.17
57.016632,1664.4864,38.42
61.768018,735.8208,37.79
66.08745982,642.9696,36.46
72.56662255,371.4816,33.72
79.04578528,578.0736,32.06
85.95689219,112.5888,32.94
64.3596831,0,32.79
42.33052982,0,34.56
20.73332073,0,41.85
27.64442764,0,40.72
34.55553455,0,39.74
41.89858564,0,37.44
50.10552509,0,31.18
58.74440873,0,28.29
67.38329237,0,25.45
70.40690164,0,23.93
73.43051091,0,22.71
76.45412019,0,24.28
74.29439928,0,22.76
72.56662255,45.5424,25.00
70.83884582,663.2448,31.57
60.47218546,2217.9072,37.00
49.67358091,2144.64,37.79
39.30692055,1740.9024,38.91
52.265246,2520.4224,35.34
65.22357146,1492.8384,36.22
78.18189691,1351.0656,32.99
76.45412019,944.9472,32.89
75.15828764,688.0512,32.89
73.8624551,28.5696,32.45
61.33607382,0,33.33
48.37774837,0,34.85
35.85136709,0,41.95
41.46664146,0,41.56
47.08191582,0,39.89
53.12913437,0,34.70
49.24163673,0,32.06
45.35413909,0,27.31
41.89858564,0,23.84
41.03469728,0,23.00
40.17080891,0,22.61
39.30692055,0,23.30
41.89858564,0,24.00
44.49025073,0,26.38
47.08191582,1671.7056,33.77
51.83330182,3722.4192,37.44
57.016632,5521.6128,36.51
61.768018,5193.8304,34.90
79.47772946,2428.416,35.68
97.18744092,1185.8688,34.12
114.8971524,1064.448,35.24
103.6666036,2665.8048,31.91
92.43605492,1117.5168,32.01
81.20550619,102.8352,31.28
60.90412964,0,32.35
41.03469728,0,35.68
20.73332073,0,39.11
30.23609273,0,41.36
39.73886473,0,35.88
49.24163673,0,34.36
51.83330182,0,31.00
54.42496691,0,27.00
56.58468782,0,25.89
64.79162728,0,22.76
73.43051091,0,23.74
81.63745037,0,22.27
76.45412019,0,24.38
71.70273419,0,23.89
66.519404,2405.4528,29.00
66.95134819,3843.6864,32.89
67.38329237,5283.6096,35.39
67.81523655,6324.1728,33.97
67.81523655,6657.3312,34.31
67.38329237,6070.9632,33.23
67.38329237,4950.7584,30.44
71.70273419,3366.6816,31.00
75.59023182,1031.9616,32.21
79.90967364,33.408,33.43
83.79717128,0,32.94
88.1166131,0,35.09
92.43605492,0,40.04
95.45966419,0,39.25
98.48327346,0,37.39
101.0749386,0,33.77
103.2346595,0,30.98
105.3943804,0,27.00
107.1221571,0,24.91
111.4415989,0,23.25
115.7610407,0,21.88
119.6485384,0,22.56
122.6721476,0,22.71
125.6957569,0,24.00
128.7193662,1923.2256,25.75
113.1693756,4017.3312,29.86
97.18744092,5400.8064,32.30
81.63745037,6403.6608,36.61
88.54855728,6562.56,33.63
95.02772001,6212.2752,33.04
101.9388269,5061.504,31.33
103.2346595,3476.352,31.13
104.0985478,1630.9248,31.37
105.3943804,0,30.00
113.1693756,0,30.98
120.5124267,0,36.22
128.287422,0,37.88
128.287422,0,37.10
128.287422,0,35.98
128.287422,0,31.86
128.287422,0,27.65
128.287422,0,26.38
128.7193662,0,22.81
129.1513104,0,22.17
130.0151987,0,21.14
130.4471429,0,21.83
129.1513104,0,22.61
128.287422,0,22.61
126.9915895,1131.7248,28.88
109.7138222,3739.392,30.89
92.43605492,5315.4048,35.44
75.15828764,5972.8128,33.43
62.19996219,5873.7408,35.78
49.67358091,5274.624,32.84
37.14719964,4787.7888,31.13
41.89858564,2978.7648,30.74
47.08191582,1048.1664,30.20
51.83330182,0,32.06
72.99856673,0,31.57
94.16383164,0,36.56
115.7610407,0,39.50
118.78465,0,40.23
121.8082593,0,35.49
125.2638127,0,32.50
125.2638127,0,30.00
125.6957569,0,25.55
125.6957569,0,23.20
124.3999244,0,21.19
123.1040918,0,22.37
121.3763151,0,22.61
115.3290966,0,22.66
108.8499338,0,23.30
102.3707711,1780.3776,29.00
98.91521764,997.7856,33.14
95.89160837,2621.2608,36.12
92.43605492,5126.784,35.98
86.38883637,5840.8704,33.33
80.77356201,6249.984,34.41
75.15828764,4901.5296,34.31
70.83884582,3745.6896,31.86
66.519404,1107.7632,33.33
61.768018,0,32.75
80.77356201,0,32.50
99.77910601,0,37.35
118.3527058,0,42.34
116.6249291,0,38.96
114.4652082,0,37.88
112.7374315,0,34.75
102.3707711,0,28.49
92.00411073,0,26.19
81.63745037,0,23.00
76.45412019,0,20.90
71.27079001,0,21.59
66.08745982,0,21.78
57.016632,0,23.25
47.94580419,0,25.00
38.87497637,178.6368,29.22
43.62636237,442.9056,33.92
48.37774837,400.0512,35.19
53.12913437,485.76,38.08
56.58468782,535.8336,37.88
59.6082971,1229.1072,36.37
63.06385055,300.0576,34.07
63.06385055,400.0512,35.68
63.06385055,328.6272,35.73
63.06385055,0,36.22
66.95134819,0,34.07
71.27079001,0,37.98
75.15828764,0,41.85
80.77356201,0,42.78
86.38883637,0,40.38
92.43605492,0,37.39
96.75549673,0,32.94
101.5068827,0,26.33
106.2582687,0,25.26
107.5541013,0,24.38
108.8499338,0,22.71
110.1457664,0,23.64
114.8971524,0,23.45
119.2165942,0,26.72
123.9679802,2240.9472,30.00
119.6485384,4141.9008,34.51
115.7610407,5368.0128,37.74
111.4415989,6369.5616,36.61
111.4415989,6660.0192,37.20
111.4415989,6294.6048,34.95
111.4415989,5409.408,37.00
119.2165942,3563.7504,33.87
127.4235336,350.0544,35.39
135.1985289,0,33.82
125.2638127,0,36.66
114.8971524,0,38.96
104.9624362,0,45.67
107.9860455,0,41.02
111.0096547,0,38.67
113.6013198,0,35.53
115.3290966,0,32.89
116.6249291,0,30.00
117.9207616,0,26.87
118.78465,0,25.50
120.0804826,0,24.28
120.9443709,0,24.47
123.1040918,0,24.38
125.2638127,0,27.41
127.4235336,2181.8112,33.82
136.4943615,4380.9792,35.68
145.5651893,5544.192,40.77
154.2040729,6457.0368,41.11
138.6540824,4706.9184,36.61
123.536036,5804.0064,39.21
107.9860455,1314.816,37.00
104.9624362,4164.2496,36.42
102.3707711,2192.7168,34.65
99.34716183,0,34.85
108.8499338,0,34.26
118.3527058,0,40.53
128.287422,0,44.20
130.8790871,0,40.92
133.9026964,0,40.58
136.9263056,0,36.61
138.2221382,0,34.65
139.5179707,0,29.61
140.8138033,0,28.34
140.3818591,0,27.26
140.3818591,0,24.47
139.9499149,0,24.13
140.8138033,0,24.86
141.2457475,0,26.38
141.6776916,1630.848,29.96
142.1096358,3469.6704,31.86
142.54158,3536.5632,36.32
142.9735242,6370.6368,38.18
130.4471429,4553.6256,37.59
117.4888175,3839.4624,38.96
104.9624362,2534.016,39.60
114.4652082,1512.8064,37.64
123.9679802,1508.2752,38.67
133.4707522,0,36.56
140.8138033,0,38.13
147.7249102,0,41.60
155.0679613,0,42.97
155.0679613,0,42.53
155.4999055,0,41.41
155.4999055,0,34.95
154.6360171,0,31.47
153.3401846,0,30.00
152.4762962,0,28.19
146.8610218,0,25.89
140.8138033,0,25.55
135.1985289,0,24.13
132.6068638,0,24.00
130.0151987,0,26.82
127.4235336,1348.3008,29.27
140.8138033,1521.1008,31.47
153.7721287,4592.1792,35.34
166.7304542,4141.6704,36.61
152.4762962,3088.3584,35.73
138.2221382,2037.5808,36.66
123.9679802,257.2032,37.25
118.78465,228.6336,34.85
114.033264,285.7728,33.38
108.8499338,0,35.83
119.2165942,0,35.49
129.1513104,0,40.63
139.5179707,0,43.22
160.6832356,0,42.44
181.8485006,0,37.35
203.0137655,0,35.98
222.8831978,0,32.35
242.320686,0,28.39
262.1901184,0,25.55
267.3734486,0,24.67
272.5567787,0,23.98
277.7401089,0,23.49
263.9178951,0,25.00
250.5276255,0,25.65
237.1373558,2211.1488,28.93
228.9304164,2192.7936,33.23
220.2915327,4361.856,36.71
212.0845933,6248.6784,39.60
207.7651515,6638.2848,37.79
203.4457097,6221.7984,38.77
199.1262678,5295.4368,35.93
170.1860076,3823.3344,33.77
140.8138033,1807.2576,33.63
111.8735431,0,36.66
82.50133873,0,36.07
53.12913437,0,41.90
23.75693,0,44.35
29.37220437,0,40.04
34.98747873,0,41.60
40.60275309,0,37.98
50.10552509,0,33.43
60.04024128,0,27.65
69.54301328,0,25.84
75.15828764,0,23.74
80.34161782,0,23.49
85.95689219,0,23.45
101.5068827,0,23.49
117.0568733,0,27.21
133.038808,1637.76,32.70
130.0151987,3885.2352,37.54
127.4235336,5509.1712,39.99
124.3999244,6374.6304,40.63
130.4471429,6774.8352,39.21
136.0624173,6345.6,36.76
141.6776916,5215.7952,37.00
141.2457475,3722.8032,35.98
140.8138033,1712.1024,34.95
140.8138033,0,34.41
136.9263056,0,36.56
133.038808,0,42.04
129.1513104,0,42.04
121.3763151,0,43.22
113.6013198,0,39.74
106.2582687,0,35.63
107.9860455,0,33.04
109.7138222,0,29.27
111.4415989,0,24.96
108.4179896,0,24.38
105.3943804,0,24.33
102.3707711,0,25.60
102.8027153,0,24.00
103.2346595,0,27.26
103.6666036,1774.6176,33.38
91.14022237,3608.9088,38.67
79.04578528,5007.36,40.33
66.519404,5884.032,39.25
53.99302273,6096.9216,38.77
41.46664146,6102.2208,35.24
28.508316,4449.8688,35.19
26.34859509,3392.9472,33.33
23.75693,752.9472,33.48
21.59720909,0,33.92
50.10552509,0,33.92
78.6138411,0,38.57
107.1221571,0,42.04
107.1221571,0,41.51
106.6902129,0,39.74
106.6902129,0,37.54
107.5541013,0,30.69
108.4179896,0,26.63
109.7138222,0,24.77
109.281878,0,23.89
109.281878,0,23.00
108.8499338,0,23.00
111.8735431,0,24.57
114.8971524,0,27.61
117.9207616,1710.9504,34.07
104.0985478,3731.1744,39.60
90.70827819,2814.7968,40.09
76.88606437,6249.7536,37.88
86.38883637,5162.112,37.54
95.89160837,6435.9936,36.95
105.3943804,5053.1328,36.07
107.1221571,1416.3456,33.19
108.4179896,526.08,32.94
110.1457664,0,33.33
95.02772001,0,35.88
79.47772946,0,41.80
64.3596831,0,42.78
63.92773891,0,42.63
63.06385055,0,38.96
62.63190637,0,38.08
66.95134819,0,32.16
71.27079001,0,28.49
75.59023182,0,24.96
74.29439928,0,25.00
72.99856673,0,24.57
71.70273419,0,22.86
69.1110691,0,24.62
66.519404,0,26.19
63.92773891,431.3088,31.42
57.016632,911.0016,39.06
50.53746928,1361.0496,37.59
44.05830655,1189.5552,37.25
49.24163673,4265.0112,38.03
54.85691109,3331.2768,38.37
60.04024128,4975.4112,36.46
71.27079001,2153.7024,33.53
82.06939455,1698.6624,35.05
92.8679991,0,33.97
99.77910601,0,36.17
106.6902129,0,38.77
113.6013198,0,44.10
108.8499338,0,40.67
103.6666036,0,39.50
98.91521764,0,38.03
95.45966419,0,32.65
92.00411073,0,28.29
88.98050146,0,25.89
88.1166131,0,26.19
87.25272473,0,23.84
86.38883637,0,25.55
87.68466892,0,25.16
88.98050146,0,26.87
89.84438982,1541.9136,31.42
77.31800855,3610.368,34.75
64.3596831,5209.1136,36.37
51.83330182,6122.7264,40.48
48.37774837,6293.6832,39.60
44.92219491,6050.3808,38.03
41.89858564,5136.3072,37.15
31.53192528,3606.0672,36.46
21.16526491,1591.6032,35.68
10.79860455,0,37.49
41.89858564,0,36.61
72.56662255,0,43.81
103.6666036,0,42.39
100.2110502,0,41.21
96.75549673,0,41.80
93.73188746,0,36.86
90.70827819,0,35.53
87.68466892,0,32.01
84.66105964,0,28.34
82.50133873,0,26.87
80.34161782,0,25.00
78.18189691,0,25.00
84.66105964,0,25.00
91.14022237,0,28.14
97.6193851,1461.5808,30.00
81.20550619,3763.5072,32.79
64.79162728,5365.4784,36.46
48.37774837,6034.7904,37.69
55.72079946,6435.1488,40.33
63.49579473,5968.7424,37.30
70.83884582,5053.3632,38.42
61.768018,3278.5152,38.52
53.12913437,1502.3616,37.69
44.05830655,0,35.73
66.95134819,0,38.62
90.27633401,0,42.34
113.1693756,0,44.93
111.0096547,0,42.73
108.4179896,0,42.58
106.2582687,0,39.21
104.9624362,0,35.24
103.6666036,0,29.61
102.3707711,0,28.78
101.0749386,0,26.43
100.2110502,0,27.51
98.91521764,0,28.24
96.75549673,0,26.87
94.59577583,0,31.13
92.43605492,1167.9744,38.42
95.89160837,3453.6192,43.02
99.34716183,4878.9504,45.72
103.2346595,3172.5312,45.86
109.281878,4856.832,42.83
115.7610407,1636.4544,43.56
122.2402035,952.3968,40.43
113.6013198,564.4032,37.59
104.9624362,64.2816,37.15
96.32355255,0,39.60
95.89160837,0,37.59
95.45966419,0,45.23
94.59577583,0,47.23
94.59577583,0,44.93
94.16383164,0,44.93
94.16383164,0,39.84
93.29994328,0,35.00
92.00411073,0,33.72
91.14022237,0,29.47
94.16383164,0,28.73
97.18744092,0,27.26
100.2110502,0,26.92
94.59577583,0,29.27
88.98050146,0,29.76
83.3652271,207.2064,37.05
81.20550619,1093.9392,41.11
79.04578528,1621.5552,43.32
76.88606437,1457.1264,44.00
71.70273419,300.0576,40.28
66.08745982,1468.032,42.09
60.90412964,909.5424,39.89
57.016632,1553.8176,40.04
53.12913437,1333.5552,39.70
49.24163673,0,37.79
70.40690164,0,39.01
91.14022237,0,46.45
111.8735431,0,47.09
107.9860455,0,44.64
104.0985478,0,45.13
100.2110502,0,40.23
102.8027153,0,36.66
105.8263246,0,30.25
108.4179896,0,29.71
108.8499338,0,28.49
109.7138222,0,28.63
110.1457664,0,29.42
113.1693756,0,29.42
115.7610407,0,31.91
118.3527058,499.968,39.70
117.0568733,2661.4272,43.76
115.7610407,5165.8752,42.63
114.4652082,5009.9712,44.88
106.2582687,5150.976,42.04
98.05132928,4102.5792,39.84
89.84438982,2688.9216,40.53
95.45966419,632.6784,36.81
101.0749386,192.9216,37.84
106.6902129,0,35.93
122.6721476,0,39.40
138.2221382,0,42.68
154.2040729,0,47.23
149.8846311,0,47.28
145.5651893,0,43.17
141.2457475,0,39.65
133.4707522,0,36.32
126.1277011,0,31.67
118.3527058,0,29.96
114.033264,0,27.80
109.7138222,0,27.41
105.3943804,0,28.00
96.32355255,0,28.24
86.82078055,0,30.40
77.31800855,1409.5104,38.18
83.3652271,2593.4592,43.61
88.98050146,2153.9328,42.53
94.59577583,3667.1232,42.63
105.8263246,4829.7216,40.58
117.0568733,5172.3264,39.45
128.287422,3746.304,40.77
109.7138222,2439.4752,38.52
91.57216655,1161.7536,37.15
73.43051091,0,39.11
76.88606437,0,37.44
80.77356201,0,44.49
84.66105964,0,45.62
85.95689219,0,44.49
87.25272473,0,44.49
88.98050146,0,38.72
90.27633401,0,35.88
92.00411073,0,30.49
93.73188746,0,29.47
88.54855728,0,29.42
83.3652271,0,27.56
78.18189691,0,28.00
78.6138411,0,28.73
79.04578528,0,30.64
79.04578528,842.496,36.86
73.8624551,929.4336,40.33
68.67912491,1011.9936,41.36
63.06385055,1805.2608,42.19
55.28885528,1211.7504,39.65
47.08191582,1059.3792,40.53
39.30692055,1336.4736,38.28
40.17080891,933.6576,36.56
41.03469728,467.0208,38.72
41.89858564,0,38.72
45.35413909,0,38.32
49.24163673,0,43.27
53.12913437,0,43.22
55.72079946,0,42.49
58.31246455,0,40.58
60.90412964,0,41.16
60.90412964,0,36.71
60.90412964,0,33.43
60.90412964,0,29.51
54.85691109,0,28.00
49.24163673,0,27.51
43.62636237,0,27.00
47.51386,0,29.27
51.40135764,0,28.83
55.28885528,149.9904,33.43
51.83330182,342.912,37.74
48.80969255,478.6176,39.45
45.35413909,500.0448,42.53
41.46664146,521.5488,41.56
37.57914382,557.2608,38.77
34.12359037,407.1936,40.67
40.60275309,328.6272,36.71
47.08191582,171.4944,37.05
53.56107855,0,37.93
54.42496691,0,37.88
55.72079946,0,44.30
56.58468782,0,46.11
54.85691109,0,44.35
53.56107855,0,40.48
51.83330182,0,39.16
51.83330182,0,34.46
51.40135764,0,32.21
51.40135764,0,30.54
57.88052037,0,26.82
64.79162728,0,26.82
71.70273419,0,27.00
63.49579473,0,27.65
55.28885528,0,28.34
47.08191582,521.1648,32.11
48.37774837,592.896,34.21
49.24163673,721.536,38.28
50.53746928,585.8304,39.50
63.92773891,478.6176,38.91
76.88606437,364.3392,38.57
89.84438982,285.7728,37.74
67.81523655,235.776,37.25
45.78608328,107.136,36.17
23.75693,0,35.98
34.12359037,0,37.10
44.49025073,0,43.51
54.85691109,0,43.32
66.519404,0,42.83
78.18189691,0,42.14
89.84438982,0,39.65
91.57216655,0,32.99
93.73188746,0,29.66
95.45966419,0,26.82
93.73188746,0,26.82
92.00411073,0,26.38
90.70827819,0,27.80
93.29994328,0,26.48
96.32355255,0,29.17
98.91521764,248.832,35.58
84.22911546,492.9024,43.27
69.97495746,635.8272,40.48
55.28885528,714.3936,41.07
48.80969255,592.9728,40.58
41.89858564,1074.048,38.28
34.98747873,521.5488,37.69
34.55553455,798.9504,36.22
34.12359037,333.3888,34.60
33.259702,0,35.98
47.94580419,0,37.64
62.63190637,0,42.04
77.31800855,0,43.12
81.20550619,0,45.67
84.66105964,0,40.58
88.1166131,0,38.57
83.79717128,0,36.12
